GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,Pathogen,MedicalCondition,Medicine,aapp,acab,acty,aggp,amas,amph,anab,anim,anst,antb,arch,bacs,bact,bdsu,bdsy,bhvr,biof,bird,blor,bmod,bodm,bpoc,bsoj,celc,celf,cell,cgab,chem,chvf,chvs,clas,clna,clnd,cnce,comd,crbs,diap,dora,drdd,dsyn,edac,eehu,elii,emod,emst,enty,enzy,euka,evnt,famg,ffas,fish,fndg,fngs,food,ftcn,genf,geoa,gngm,gora,grpa,grup,hcpp,hcro,hlcs,hops,horm,humn,idcn,imft,inbe,inch,inpo,inpr,irda,lang,lbpr,lbtr,mamm,mbrt,mcha,medd,menp,mnob,mobd,moft,mosq,neop,nnon,npop,nusq,ocac,ocdi,orch,orga,orgf,orgm,orgt,ortf,patf,phob,phpr,phsf,phsu,plnt,podg,popg,prog,pros,qlco,qnco,rcpt,rept,resa,resd,rnlw,sbst,shro,socb,sosy,spco,tisu,tmco,topp,virs,vita,vtbt,label_fake
0,1,15,0,0,1,1,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,2,11,0,0,0,0,0,10,3,0,2,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,5,0,1,11,0,3,1,1,0,0,0,1,0,0,0,1,8,0,0,0,1,3,0,0,0,1,3,0,0,0,0,5,0,0,0,0,0,1,1,0,1,1,1,1,2,3,0,1,0,5,0,1,0,1,3,6,0,16,10,0,0,3,0,0,0,0,0,0,6,1,3,1,4,0,0,1
1,14,57,8,0,3,7,3,0,0,6,7,1,0,0,2,4,0,0,3,0,2,1,30,0,0,0,0,0,27,7,2,5,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,0,2,2,0,4,0,0,0,0,0,4,1,0,1,0,0,1,1,0,0,1,0,0,10,0,0,27,2,8,2,0,0,0,0,2,0,0,0,1,13,1,1,1,1,8,0,0,1,2,6,1,0,2,1,4,0,1,1,0,0,1,1,1,0,2,1,2,3,2,0,1,0,4,1,2,0,0,6,6,1,38,13,1,0,3,0,0,0,0,4,1,12,0,11,1,4,0,0,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,3,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1
0,0,11,1,0,1,0,1,0,0,0,6,0,0,0,0,2,1,0,1,0,0,0,12,0,0,1,0,0,12,5,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,14,0,8,1,0,1,2,0,0,0,1,0,2,16,0,0,0,1,11,0,1,0,0,2,0,0,0,8,4,0,1,0,0,0,0,0,3,2,0,1,1,2,4,0,0,0,3,0,1,0,0,6,10,0,11,7,0,0,4,0,0,1,0,3,0,4,0,10,1,3,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1
0,0,1,3,0,0,6,0,0,0,0,4,0,0,0,1,2,2,0,0,0,0,0,7,0,0,1,0,0,5,7,5,1,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,1,0,1,0,4,0,0,0,4,0,4,0,0,0,0,0,1,1,0,2,1,0,0,23,0,2,34,0,15,2,2,2,0,1,3,0,2,0,1,18,0,1,0,2,10,0,0,1,0,1,0,1,1,8,24,1,0,0,0,0,1,0,3,6,2,2,2,0,11,0,0,0,3,0,4,1,6,8,3,0,34,27,0,0,4,1,0,0,2,7,1,9,0,26,4,1,1,0,1
0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,13,0,12,1,0,0,0,1,4,0,0,0,0,5,1,1,0,0,9,0,0,0,0,0,0,1,1,1,5,0,1,0,0,0,0,0,2,0,1,0,1,2,2,0,1,0,2,0,4,0,0,3,5,0,21,8,0,0,0,0,0,0,0,2,0,4,0,10,3,2,0,0,0
0,2,3,4,0,0,0,0,2,0,1,2,2,0,0,0,0,1,0,4,0,2,1,9,1,0,0,2,0,2,10,3,1,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,5,0,2,0,2,1,0,0,0,1,2,0,0,0,0,10,0,3,20,0,9,2,2,0,1,1,0,0,0,0,0,22,0,5,1,0,9,0,0,0,0,0,0,0,5,12,10,1,0,0,0,0,3,0,5,6,1,1,1,0,4,0,2,0,4,1,3,0,0,3,5,0,28,25,0,0,0,0,0,2,0,5,0,6,0,18,3,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2,1,1,0,0,0,0,0,0,1,7,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,1,1,2,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,1,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,1,2,1,1,0,0,3,0,1,0,0,0,2,0,0,3,3,0,14,6,0,0,0,1,0,0,0,3,0,5,0,3,2,1,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,5,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,0,1,6,0,0,7,2,0,0,1,0,0,0,0,2,1,2,0,1,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,5,1,0,0,0,1,0,0,0,4,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,1,1,1,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,3,3,0,4,2,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,5,0,2,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,3,0,3,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,4,0,0,1,0,0,0,0,1,1,0,0,1,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,5,8,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,0,0
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
1,1,8,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,3,3,12,0,0,0,1,0,5,8,3,2,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,0,19,0,2,24,0,16,1,3,0,1,1,3,0,0,0,0,7,1,2,0,0,20,0,0,0,0,0,0,0,13,5,20,0,0,0,0,0,0,0,4,2,1,2,1,0,5,0,1,0,4,2,2,0,1,3,7,0,33,17,0,0,1,0,0,2,0,9,0,8,0,6,6,1,0,0,0
0,1,14,1,0,1,1,0,1,0,2,3,0,0,0,3,1,2,0,2,0,1,1,10,0,0,0,8,2,10,1,3,0,0,8,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,1,0,2,0,1,1,0,0,1,0,0,0,0,0,0,6,0,1,25,0,18,1,1,0,0,1,1,0,0,0,1,10,0,0,1,1,11,0,0,2,0,0,0,0,1,2,9,0,0,0,1,0,8,0,0,2,3,1,1,0,4,0,1,0,2,0,1,0,0,3,3,0,21,14,0,0,0,0,1,0,0,3,0,8,1,12,0,3,0,0,0
0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,4,1,2,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,0,12,0,1,17,0,9,2,2,0,0,0,0,0,0,0,0,1,2,0,0,0,4,0,0,0,0,1,0,0,5,0,6,0,0,0,0,0,0,0,4,1,1,1,0,1,2,0,1,0,3,0,2,0,1,3,1,0,13,14,0,0,0,0,1,0,0,9,0,8,0,6,2,2,0,0,0
0,1,7,2,0,0,0,0,0,1,0,4,0,0,0,0,2,1,0,2,0,0,1,12,0,0,0,0,0,8,2,6,1,0,8,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,1,0,2,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,8,0,1,10,0,3,2,0,0,1,1,0,0,0,0,0,11,1,0,1,0,3,0,0,1,0,0,0,1,4,3,6,0,0,0,1,1,0,0,5,3,1,1,1,0,3,0,1,0,0,0,4,0,0,4,1,0,22,18,0,0,5,0,0,1,0,2,0,2,0,11,3,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1
0,1,5,0,0,0,0,0,3,0,1,4,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,2,1,5,2,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,8,0,0,9,0,3,2,0,0,0,1,0,0,0,0,1,7,0,1,0,0,9,0,0,0,0,0,0,0,2,7,3,1,0,0,0,0,2,0,1,6,0,1,4,0,4,0,1,0,3,0,1,0,0,4,1,0,15,8,0,0,0,0,0,1,0,2,0,4,0,8,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,5,0,1,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,4,2,0,4,10,0,0,1,0,0,0,0,1,0,3,0,3,2,1,0,0,0
0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,13,2,0,0,0,0,4,2,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,7,0,1,0,0,0,5,0,0,0,0,5,2,0,0,0,7,0,0,0,1,0,0,0,1,1,9,0,0,0,0,0,1,0,0,2,1,0,1,0,4,0,1,0,5,0,2,0,1,8,2,0,7,14,0,0,0,0,0,0,0,3,1,5,0,7,3,2,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1
0,0,2,5,0,0,1,0,0,0,1,4,2,0,0,0,1,0,0,3,0,0,0,7,3,0,0,0,0,5,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8,0,7,11,0,19,2,1,0,0,0,3,0,1,0,0,6,0,1,0,0,2,0,0,0,0,0,0,0,3,3,7,2,1,0,0,0,2,0,3,3,0,0,3,1,3,0,0,0,3,0,0,2,0,14,1,0,25,14,0,0,0,0,1,2,0,2,0,8,0,8,0,1,0,0,1
