persons,norps,facs,orgs,gpes,products,events,arts,laws,langs,dates,times,percents,moneys,ords,cards,quants,location,GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,label_fake
1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,0,4,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1
8,5,0,17,5,0,0,5,1,0,10,0,0,1,1,5,0,1,0,1,10,1,0,0,0,0,4,0,2,4,0,0,0,0,0,1,0,3,0,1,1,5,0,0,2,1,0,1
0,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
22,13,0,18,22,2,0,1,0,0,7,1,2,0,5,16,2,2,0,1,14,2,1,0,0,0,0,0,2,9,0,0,0,2,1,1,0,1,0,0,0,23,2,0,0,2,1,1
2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12,37,8,65,102,0,0,2,1,0,27,0,2,11,5,27,1,9,1,8,37,7,0,0,6,1,0,0,1,24,3,0,0,1,3,2,0,3,0,2,1,22,2,0,0,3,1,1
23,5,0,44,28,0,2,1,1,0,26,1,4,1,3,24,0,0,0,1,25,4,1,0,0,0,3,0,6,14,3,0,0,2,4,3,0,6,0,1,4,23,1,0,1,1,0,1
22,8,1,19,11,1,1,4,0,0,22,0,2,2,1,11,1,4,0,23,21,21,1,10,6,0,1,1,9,14,2,0,0,1,11,19,1,5,0,3,1,14,1,0,0,7,3,1
12,0,0,15,4,0,2,1,0,0,5,0,1,0,1,12,2,0,0,0,13,1,4,0,1,0,0,0,2,14,1,0,0,0,2,0,0,3,0,1,2,27,1,0,0,1,0,1
8,7,0,3,10,0,0,0,0,0,5,0,0,0,1,7,1,0,0,1,7,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,1,2,0,8,1,0,0,1,0,1
7,1,0,16,9,0,1,1,1,0,11,0,0,0,5,9,0,0,0,0,7,6,0,0,1,0,0,0,2,3,3,2,0,0,1,0,0,2,0,0,1,15,1,0,0,4,1,1
5,14,0,11,35,0,0,0,0,0,9,0,0,0,0,11,0,2,0,4,27,0,1,0,0,1,0,0,0,5,0,0,0,1,1,2,0,0,0,0,0,16,0,0,0,1,0,1
13,10,2,31,57,0,3,2,0,0,15,0,0,2,1,10,0,6,0,2,8,2,1,0,4,0,1,0,9,6,3,0,0,3,0,6,0,1,0,0,0,9,0,0,0,2,0,1
3,1,0,6,6,0,0,1,0,0,5,2,0,0,0,4,0,0,1,12,23,4,1,0,0,0,0,1,5,3,1,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0
12,2,0,23,8,3,0,1,0,0,4,0,0,0,3,15,0,0,11,53,102,13,4,7,22,0,0,0,44,16,4,1,0,2,14,5,0,26,0,0,1,56,1,0,2,0,0,0
7,5,0,9,16,0,0,0,0,0,4,0,0,1,2,4,0,0,0,2,19,0,0,0,4,0,0,0,3,4,1,1,0,1,0,1,0,2,0,1,1,13,0,0,1,2,0,1
3,2,0,8,7,0,0,0,0,0,2,0,0,0,1,4,1,0,0,0,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0
3,0,1,7,4,0,0,0,0,0,5,0,0,1,0,3,0,0,1,2,13,1,0,2,0,0,0,0,6,6,0,0,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,1
6,2,0,16,24,0,0,1,2,0,15,0,0,1,1,10,0,1,0,0,18,36,1,3,0,0,1,0,4,23,29,1,0,3,4,2,0,4,0,1,1,25,1,0,0,32,0,1
20,3,0,28,9,1,0,2,0,0,14,0,0,5,3,8,0,0,3,3,27,0,0,0,0,0,3,0,1,7,0,0,0,3,3,0,0,2,0,0,1,8,0,0,0,0,0,1
21,1,0,14,8,1,0,0,0,0,16,1,3,4,3,11,0,1,0,2,18,16,0,5,1,0,2,0,7,16,38,0,0,0,5,0,0,2,0,0,1,21,0,0,1,38,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
12,8,0,0,6,1,0,3,0,0,6,0,0,0,0,2,0,0,0,7,20,3,0,0,7,0,0,0,1,7,0,0,0,0,0,0,0,7,0,0,0,13,0,0,0,0,0,1
9,2,0,1,4,0,0,1,0,0,6,0,0,0,2,0,0,1,0,0,19,1,0,0,2,0,1,0,0,3,1,0,0,0,0,0,0,6,0,1,0,11,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3,7,0,8,6,0,0,1,0,0,8,0,5,0,2,8,0,0,1,5,14,0,0,1,1,0,1,0,1,1,0,0,0,0,2,1,0,2,0,0,0,5,0,0,0,1,0,1
7,4,0,7,8,2,0,1,0,0,5,0,1,2,0,2,0,0,0,1,7,24,0,0,0,0,1,0,4,9,24,0,0,1,0,0,0,3,0,2,0,15,0,0,2,20,0,1
11,4,0,19,22,0,0,1,0,2,14,0,0,1,1,6,0,0,0,7,15,2,0,1,5,0,1,0,0,18,1,1,0,0,4,1,0,2,0,0,0,8,0,0,0,0,0,1
63,5,0,63,18,1,0,1,0,0,30,0,0,6,3,24,0,1,7,13,50,5,0,2,6,0,8,0,5,56,4,1,0,4,12,1,0,5,0,0,0,39,0,0,0,0,2,1
1,0,0,4,3,0,0,0,0,0,4,1,0,0,1,6,0,1,1,3,15,19,0,0,0,0,0,0,4,6,9,0,0,0,0,0,0,4,0,0,1,12,0,0,0,6,0,1
7,0,1,3,1,0,0,1,0,0,4,1,0,0,1,5,0,0,1,0,10,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,0,10,0,0,0,0,0,1
1,1,0,9,13,0,0,2,0,0,4,0,0,0,0,15,0,0,0,2,3,0,2,0,0,0,0,0,0,9,2,0,0,0,0,2,0,1,0,0,0,6,0,0,1,4,0,1
7,2,0,12,1,0,0,2,0,0,2,0,0,0,0,38,1,1,0,1,21,122,0,18,0,4,2,0,37,31,72,4,0,0,17,4,0,31,0,4,10,23,0,0,1,87,3,1
0,0,0,3,10,0,0,0,0,0,2,0,2,0,1,15,0,0,0,6,14,17,1,2,3,1,0,0,10,9,0,0,0,0,4,3,0,9,0,0,4,8,0,0,0,8,0,1
8,0,0,12,34,3,0,0,0,0,4,0,0,0,0,26,0,0,0,1,11,2,0,4,1,0,0,0,3,12,2,0,0,2,6,2,0,3,0,0,0,15,0,0,0,8,0,1
1,6,0,8,14,0,0,0,0,0,3,0,0,1,1,6,0,0,1,1,18,0,1,2,1,1,0,0,1,21,1,2,0,0,3,2,0,0,0,0,4,19,0,0,0,4,1,1
6,8,0,14,15,0,1,0,0,0,6,0,0,0,2,1,0,0,0,0,19,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,4,0,0,0,7,0,0,0,1,0,1
6,3,0,15,8,0,0,0,0,0,13,0,0,4,4,5,1,0,1,1,15,1,0,0,0,0,0,0,1,7,0,0,0,2,1,0,0,2,0,0,0,8,0,0,1,0,1,1
16,3,0,17,3,0,0,0,0,0,4,0,0,0,2,3,0,0,0,0,2,3,0,0,0,0,0,0,2,2,1,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,1
9,2,0,9,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,3,0,7,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,5,0,0,0,0,0,2,0,2,2,0,0,1,1,4,0,0,1,0,0,1,4,0,0,0,0,0,1
4,0,0,5,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11,2,1,16,19,0,0,1,0,0,8,0,0,4,2,1,0,0,0,0,19,0,0,0,0,0,1,0,1,3,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,1
10,0,0,7,14,0,0,1,0,0,5,0,0,3,2,0,0,0,0,0,10,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,1
18,2,2,51,13,0,0,0,0,0,22,1,0,7,1,6,0,0,1,1,20,0,0,0,1,0,4,0,2,11,1,0,0,3,5,1,0,0,0,0,1,9,0,0,3,2,0,0
10,9,0,33,14,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,11,1,0,0,1,0,2,0,5,3,0,0,0,2,2,0,0,1,0,0,0,2,0,0,0,0,0,1
6,2,0,6,6,0,0,1,0,0,8,2,0,3,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,1,0,1
12,2,1,16,19,0,0,1,0,0,8,0,0,4,1,1,0,0,0,0,17,0,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,1
4,0,0,7,3,0,0,0,0,0,12,0,0,4,3,3,0,0,5,0,7,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1
10,3,0,7,7,0,0,0,0,0,6,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,4,0,7,6,0,1,0,0,0,5,0,1,2,0,7,0,0,0,0,4,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,0,6,1,0,0,1,0,1
4,11,0,34,12,1,1,0,0,0,15,0,1,7,0,16,0,0,0,0,5,3,0,0,0,0,0,0,0,14,1,0,0,0,1,0,0,2,0,1,0,13,0,0,0,2,0,1
10,2,0,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7,2,0,9,8,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,1,10,1,0,0,2,1,0,0,0,0,0,1,6,0,0,0,0,0,1
7,3,0,17,6,0,0,1,0,0,1,0,0,1,0,3,0,0,0,0,6,5,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3,0,1
11,4,0,20,13,0,0,0,0,0,3,0,8,0,1,5,0,0,0,0,2,18,0,0,0,0,0,0,0,5,13,2,0,1,3,0,0,0,0,1,0,7,0,0,0,12,0,1
6,2,0,18,4,0,0,0,0,0,4,0,0,3,0,4,0,0,0,0,6,9,0,0,0,0,0,0,0,7,8,0,1,1,1,0,0,0,0,0,0,7,0,0,0,6,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,5,2,0,0,0,0,0,4,0,3,0,3,2,0,0,3,10,33,8,0,0,1,0,0,0,5,4,5,4,0,1,2,3,0,4,0,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,1
5,1,0,29,4,0,0,2,0,0,6,2,6,1,3,5,3,0,1,1,25,7,0,2,0,0,0,0,3,34,3,0,1,5,5,0,0,4,0,3,11,10,3,0,3,3,2,0
0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10,4,0,0,0,0,1,0,1,9,1,0,0,0,1,0,0,1,0,0,1,11,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
6,0,0,13,2,1,0,0,0,0,2,0,0,0,0,4,1,0,0,2,19,29,0,0,0,0,0,0,1,9,20,0,0,1,0,0,0,4,0,5,8,14,2,0,1,12,0,0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0
0,0,1,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,1,1,0,1,1,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,2,0,0,1,0,2,1,0,0,5,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,5,0,0,0,0,0,3,0,1,0,0,16,2,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1,15,0,0,0,0,0,0
1,1,0,1,4,0,0,0,0,0,2,0,6,0,1,12,0,0,0,0,4,1,0,1,0,1,0,0,0,8,0,0,0,0,1,1,0,0,0,0,1,14,0,0,0,0,1,0
1,0,0,2,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0
1,0,0,3,22,0,1,0,0,0,6,0,0,0,1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0
1,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0
2,1,0,2,4,0,0,0,0,0,8,0,0,0,1,1,0,0,0,1,6,2,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
5,1,0,5,3,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,4,2,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0
17,1,0,9,7,1,0,0,0,0,9,1,0,0,0,4,1,0,0,0,5,3,0,0,0,0,0,0,3,10,1,0,0,0,0,2,0,0,0,0,0,25,1,0,0,0,0,0
10,2,0,8,2,0,0,0,0,0,2,2,0,0,0,4,2,0,0,0,34,6,0,2,0,0,1,0,4,10,3,0,0,2,2,5,0,0,1,0,3,27,2,0,0,2,2,0
9,0,2,5,4,0,0,1,0,0,3,0,0,0,0,3,2,2,0,0,8,1,1,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1,0,1,13,1,0,0,0,0,0
15,0,0,17,17,0,0,0,0,0,13,0,9,0,0,14,1,0,0,1,24,1,0,0,1,0,1,0,5,27,0,0,0,1,0,3,0,0,0,0,4,29,0,0,1,8,0,0
2,0,0,2,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,2,1,7,0,0,1,0,0,0,3,5,3,0,0,0,1,2,0,1,0,0,2,3,0,0,0,8,1,0
3,3,0,3,1,0,0,0,0,0,8,4,1,0,0,12,0,1,0,1,11,42,0,1,0,0,0,0,3,21,30,1,0,0,6,3,0,3,0,3,7,19,4,0,5,25,4,0
1,0,0,5,1,0,0,0,0,0,5,6,2,0,3,5,1,0,1,2,5,12,0,0,0,0,0,0,5,28,2,0,0,2,0,1,0,0,0,2,1,15,4,0,2,14,3,0
1,0,0,8,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,3,2,24,0,0,0,0,1,0,2,2,6,0,0,0,0,6,0,1,1,0,1,2,0,0,0,15,1,0
1,0,0,7,1,1,0,0,0,0,5,5,2,0,3,7,2,0,2,1,1,14,0,1,0,0,0,0,1,23,4,0,0,3,1,1,0,1,2,2,2,12,5,0,3,8,1,0
0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,5,7,1,0,0,1,1,0,0,1,0,0,0,5,1,0,0,0,0,0
2,0,0,8,0,0,0,1,0,0,2,0,1,0,0,3,0,0,0,0,6,2,0,0,0,0,1,0,1,0,3,0,0,0,0,2,0,0,0,0,0,3,1,0,0,5,0,0
2,1,0,4,3,0,0,1,0,0,4,0,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0
4,0,0,4,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,4,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
15,0,0,8,4,0,0,0,0,0,4,3,1,0,0,4,3,0,0,0,11,14,1,1,0,0,0,0,9,9,6,1,0,4,2,0,0,0,0,1,1,14,0,0,1,5,0,0
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,5,2,0,0,0,0,0,0
1,1,0,3,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,3,3,0,1,0,2,0,0,2,14,2,0,0,1,3,0,0,0,0,1,5,3,1,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,11,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,2,1,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,3,1,0,0,0,0,1,0,0,0,1,3,0,0,0,2,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,1,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,4,4,0,0,1,0,0,0,4,2,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,1,0,0,0,0,0,5,0,2,0,0,1,0,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0
